timestamp,signal_1,signal_2,signal_3,signal_4,signal_5,signal_6,signal_7,signal_8,signal_9,signal_10,signal_11,signal_12,signal_13,signal_14,signal_15,signal_16,signal_17,signal_18,signal_19,signal_20,signal_21,signal_22,signal_23,signal_24,signal_25,signal_26,signal_27,signal_28,signal_29,signal_30,signal_31,signal_32,signal_33,signal_34,signal_35,signal_36,signal_37,signal_38,signal_39,signal_40,signal_41,signal_42,signal_43,signal_44,signal_45,signal_46,signal_47,signal_48,signal_49,signal_50,signal_51,signal_52,signal_53,signal_54,signal_55,signal_56,signal_57,signal_58,signal_59,signal_60
01/01/2025 00:07:46:000,0.5551703442431579,0.8970351064609609,-0.179144902,-0.656190381,-1.312094465,-0.459714641,0.557623173,1.527551019063894,0.3437093840435744,-1.12619078,-1.216997329,-0.54941876,0.4017019351799091,0.5066058283084687,0.068855631,0.4093075090729212,-0.605539222,-0.658859285,-0.775980616,0.17233138619984756,0.056313129398868456,0.29479810161083553,-1.530000928,-1.011115659,-0.561227087,0.9269106219090858,1.1951926593452291,0.44747344991696747,-1.198403424,-1.785795269,-0.567372318,0.947718724,1.4458879601574908,-0.984108262,-0.829111491,-1.404917257,-0.23285503,1.701573060229116,1.334649003627719,0.565122567,-0.272480156,-0.741228387,-1.062834767,0.4159816278658241,0.9149812926695454,0.6443622871131403,-0.806036858,-0.74385631,-1.160524456,-0.69771269,0.21841796646233136,1.6962770216868202,1.1491753385397407,-0.930846523,-0.528735173,-0.884284697,0.5346285312672218,1.1261621796474341,0.9617183492955531,-0.622764895
01/01/2025 00:07:47:000,0.24272989134669343,1.239383122762221,-0.137763204,-0.384624263,-1.506744022,0.8989445310126574,0.043717351100935775,1.280384661895708,-0.064680857,-0.552577666,-0.568329313,0.039244653,0.7473667559204515,0.48433167012639733,0.5045918713098336,-0.301210412,-0.789064297,-0.584603925,-0.606762569,0.8531737142809911,0.9392936463631644,0.093077675,-1.24042542,-1.526394871,-0.008959509,0.7346038212975867,1.7148590135995838,-0.33486477,-1.338962403,-0.650524927,-0.310441531,1.4995929821812335,1.7283828209051821,0.645367661,-0.567050973,-1.07366878,-0.735698616,-0.123137451,1.738748141787046,0.801147408,-0.2721481,-0.249668014,-0.115823509,-0.59441016,0.9406543992477785,0.781918962,0.027353384279260186,-1.158985032,-0.086306531,0.256457972,1.1811519841801532,1.2773331439070625,1.0212875554835363,-1.303268819,-1.232013597,-0.815126231,1.029257522554324,1.2369005862048437,-0.792566918,-0.399714196
01/01/2025 00:07:48:000,1.0517964850347075,1.2762223179785874,0.9833373390281139,-0.399003259,-0.929635488,0.5703697051265502,0.6159561161913849,0.8773041844971173,0.03028103,0.1704795025709125,-0.873167981,0.13376776303001403,0.5105469654441943,1.352947614808734,0.2960722737964311,0.20022976873080384,-0.546418559,-0.17824926,-0.196331468,-0.036164873,1.2391312532766359,0.3169907625183307,-0.993521288,-0.455123671,-0.150555972,1.6285903501622114,0.27775959801192174,0.2963049904934837,-0.470500319,-1.196876522,-0.682445836,1.0892460636241295,1.1527508256015095,0.30042792179881306,-0.85962106,-0.377160207,-0.615011363,0.17648027152106383,0.662396176,0.9112813029318434,0.2712367266500466,-0.144919897,-1.251787414,-0.959713824,1.358455103,0.3550869315246298,-1.831468726,-0.413895057,-1.209854119,-0.116984269,0.5452996105281914,1.437215822483212,0.40446519349861526,-1.520232373,-1.332915677,-0.981860499,-0.102672096,0.7044834428252331,0.915944637,0.17258734885931487
01/01/2025 00:07:49:000,1.5698324704808455,1.3565572628378697,-0.465099417,-0.524750441,-1.047042049,-0.307171254,-0.107929149,1.6028405812941764,-0.418190233,-0.808357188,-1.884126194,-0.637838041,0.8523937095995383,1.7244734006087468,0.41336082761455106,0.5405979505592939,-0.555780103,-0.654394376,0.826302012,1.0212025717248099,1.3176812656600971,-0.130960979,-1.886568803,-1.581525519,0.5059423905801939,0.11136316455290773,1.1614211015690117,-0.474674735,-1.569355738,-0.575647126,-0.467926836,1.5605685659281883,1.0001393504199683,0.7652913094890001,-0.42046665,-0.012708986,-0.055110217,0.48480199102477894,0.4318909214276343,0.7589766665646343,-0.760973188,-1.859852328,-0.995922568,0.048911627,1.5314123839511997,0.28471077603700523,0.042897037,-0.883869906,-1.145488765,0.28452979902177356,1.0940834167353415,0.6251133794278173,0.8101168280217219,0.003705971,-0.99259174,-0.014218692,1.3515450863536613,1.6543192504493747,0.45414636817181525,0.19155205203391695
01/01/2025 00:07:50:000,0.6891204281993168,0.5306399957421126,-0.083114305,-0.873997099,-0.510292893,-0.189359898,0.25624025708783477,1.8037073648100912,0.6664869066787652,-0.897486037,-1.160298302,-0.498242267,0.863801479,0.7509296013879501,0.5035921809556447,-0.479581068,-1.263130126,-0.316481194,1.4789897401637402,0.7741704304013881,0.7310197427171072,-0.569411367,-0.955995613,-1.148405944,-0.80662098,1.0702634466051522,0.5300333873407398,0.7813284785096886,-0.334644205,-1.60971266,-0.115550039,1.5417250422674138,1.3838269372045262,-0.16274514,-0.689953116,-0.907603373,0.018570253,0.7227492987804721,1.009882793314468,0.20982737019490172,-0.947770431,-0.956769096,-1.073266785,0.038918869218493274,0.34337998234045297,1.4557852380799479,0.067952615,-0.915396396,-0.792536296,-0.102480593,1.0464961730964635,1.024782116421704,0.736656751,0.022637683126086272,-1.329112194,-0.667599701,-0.176583823,0.8102143207521365,-0.284618145,-0.212220564
01/01/2025 00:07:51:000,1.6380057419305922,1.2359148355485146,0.3583871664457765,-0.544289258,-0.745814631,0.2409952420786543,0.5938301993306361,0.9596039219554485,-0.256944991,-1.46268205,-0.70763266,-1.519029927,0.6420178389664201,0.047673906,1.0830268766476383,-0.599774091,-1.249381023,-0.855377244,0.7819648685364576,1.8021479926168165,0.9838936526843526,0.5498441774072913,-1.14521513,-0.876167796,-0.057897944,1.306709959267193,0.9107531847657447,0.39913497315564334,-1.129288198,-0.712421796,-0.915987262,1.1343678644909918,1.1823696122701202,1.0163647506685343,-1.132683224,-1.176210935,-0.234921823,-0.174338556,0.4407638166550256,0.16013319710631357,0.21225264701233043,-1.013177299,-1.102191161,-0.088594683,1.5705079541084337,0.3058434458124635,0.603185511,-2.005981344,-1.013009786,0.088626902,0.5210203731252419,1.0064067733573165,1.2779506318577547,-0.534691317,-1.283036647,-0.323439656,-0.530498002,0.4753003794060199,0.7410411751804984,-0.625980043
01/01/2025 00:07:52:000,0.20097669980568733,0.9498573287448787,0.129731951,-0.19817594,-1.058107899,-0.62074302,0.5262730470525275,1.5705017551719287,0.6305458992899962,-0.384961034,-0.980250506,-0.282477488,-0.026056516,0.8418499670134665,1.3199393531711805,-0.357202929,-0.892839933,-0.610520175,-0.56332486,1.387198190932903,0.9096526371736655,0.6120086539916119,-1.317213857,-0.793987648,0.8278554842130662,0.8493072429050794,1.7218833739404777,0.3795687009485951,-1.595769808,-0.694190974,-0.701667293,1.1209496328268065,0.6479090602142732,0.005519068,-0.47173878,-0.839530222,-1.051871778,0.5370164421371606,0.2546026674940296,0.6528501845662156,-0.72883764,-1.381093353,-1.01167912,0.3387993315791323,1.0194438297568353,1.1240379084465424,-0.802936461,-0.68449223,-0.706460948,-0.912811859,0.7722115288091755,1.3555537441329752,0.3462592090706057,-0.358962639,-1.434733398,-0.947585973,0.45682356224194726,1.5285392743236415,0.5780215961522148,0.27316232619147757
01/01/2025 00:07:53:000,0.8046448486210258,0.4444950426345176,0.4551560788219562,-1.034914815,-0.941812308,0.2002255485168238,1.6500115914653204,1.0706716901322877,0.901083345,-0.816431377,-0.969770462,-0.092111742,0.3809696244114416,1.1500356164144423,0.097015412,-0.548063879,-0.962157938,0.074130127,0.17571860142460216,1.4890201884419803,0.6504437071812483,0.6454889773173419,-0.849441321,-1.413449431,-0.247424242,0.5537046565745662,1.2559384411408197,0.8614979521190372,0.17983517001437155,-1.463189668,0.17901702153517174,0.7584101608095669,0.40185215638318483,0.28323276075427734,-0.40381444,-0.659164147,-0.670012342,0.1145105296325361,0.948767042,1.063024685,-0.130133931,-0.195402947,-0.168145471,-0.519495227,1.2775974117906044,1.0972955394885695,0.2832591493840487,-1.759453016,-1.258165345,-0.091616686,-0.100380231,-0.02543822,0.1929809221024119,-1.365843897,-1.889872839,-0.225580842,0.42765407890182344,1.0696920698879768,0.6482968055239142,-1.063500783
01/01/2025 00:07:54:000,1.173542837239935,0.7755710173152013,0.9294021657866953,-1.270784557,-1.536968497,0.5185662405353512,0.8905403983127854,1.6062762289245782,0.371666407,-0.327061705,-1.061808472,-1.124332851,0.12550967061302898,1.3656801773262028,0.006361312,-1.18287972,-1.629798022,-1.117527763,-0.358167375,1.0934657415305555,1.368402989312238,-0.657418723,-1.060807257,-0.847121607,-0.095677257,1.456282232213373,1.857004256,-0.916460908,-1.021893207,0.39032873241794674,-0.652647534,0.008045259,1.0071717772279543,1.3902458218480678,-0.820348263,-0.68574574,-0.88402405,-0.026955155,0.8565487007047912,1.2864391172063279,-0.045978087,-1.28250635,-1.289680944,0.12780579402384054,1.2209866733680945,0.7287111377992623,0.9745736008866043,-1.019749093,-0.524671372,-0.804799106,0.112051153,0.5636943032180181,0.20231615104227926,-2.024207102,-0.97565505,-0.782699681,1.2653933089989733,0.7764822953378749,0.36351914907540217,-0.500474602
01/01/2025 00:07:55:000,1.2444191377361722,2.0140589257842665,-0.001515535,-1.958246263,-0.25350172,-1.073742689,0.7123442003567005,0.7635030080447514,0.8801063319695183,0.2781512220502771,-1.591472442,-0.598672381,1.2201628455975062,-0.424269638,0.4514741711815651,0.3405681607225201,-0.86388208,-0.583553191,0.31305491521300355,0.34500215627505504,0.38391099254490707,-0.163948926,-0.743082743,-0.937385778,-0.092934377,1.5761983169610418,1.605520026415511,-0.068878324,0.6257188226367615,-1.402114509,-1.162477862,0.6827295109652854,0.035896168,1.0681544118707964,-1.2833922,-1.615162739,-0.778006108,0.04256809,1.2490271668089064,0.321257063,0.084628925,-1.454754044,-0.456095981,-0.08252617,1.2303303403670434,0.837175712,-1.558020456,-1.479233803,-1.364377468,-0.495162452,0.35473260463804557,1.1653820645811894,0.022974229,-0.269349371,-0.955665056,-0.521669454,-0.01882613,0.6370849410410466,-0.175116551,-0.625547819
01/01/2025 00:07:56:000,0.8056062932380549,0.9164952971421789,-0.111962605,-0.94005156,-0.667339228,0.1326472744084828,0.2996414297706994,0.5030986585622803,0.10711765106784188,-0.148606152,-0.967864917,-0.752389198,0.5327973626269271,1.5768224066588088,0.6781387797626637,-0.311445176,-0.97902965,-0.951822204,0.49813604961326063,1.2941446402701566,0.491325002,0.908135417,-1.553784038,-1.527236431,0.7177515490014442,1.1440764218718307,0.7772670480957287,-0.477195978,-0.641573718,-1.304958286,-0.48559338,1.4229650722624885,0.6286064430785965,1.5153641001961429,0.6965522150032222,-0.92598729,-0.618393624,0.093177957,-0.205013442,0.48871933737744755,-0.942804147,-0.957046052,-0.860967887,0.42342483993690727,0.9112401361622879,0.8495698045716404,0.6763987726263669,-0.671921731,-1.092396946,-0.779270105,0.3382263409445445,1.6928407892129536,0.43070164114078563,-0.252189049,-1.989429129,-0.866591241,0.541594405,1.1437646141657414,0.6339765653009195,-0.668234252
01/01/2025 00:07:57:000,0.7789055190999878,1.077646854268464,0.3544909988950174,-1.16935713,-0.787778486,0.8843653623422889,0.9803360432018776,0.30346481089294797,0.9193643444983686,-1.133956478,-1.29734363,-0.580986486,0.6192875092933396,0.16650113307993464,0.9342350990218109,-1.225651324,-0.661553911,-1.926207469,-0.06952524,0.28522171082610737,0.5670521490536489,0.023179383,-1.044788549,-1.07241353,0.8863761333992816,0.6905165775013782,1.702839840336473,0.9012741336170216,-0.675430169,-1.257907037,-0.165267842,0.23498877249767952,0.6994144491451548,0.8191116625707038,-0.600073771,-1.654038556,0.4555998574161858,-0.107750726,1.2896553521635408,-0.068011398,0.6745542171979174,-1.572348642,-0.617295331,-0.103250183,1.0278812060435165,0.9268289628301173,0.065131273,-0.361255805,-0.882954237,0.3125678229107797,1.1909080991186156,0.7575803762503119,-0.119049647,-0.892188437,-1.937598969,-1.08702547,0.5828633084615147,0.9605656441727924,1.2225138317317783,-0.535628987
01/01/2025 00:07:58:000,0.8579663117524987,0.8067188218421291,0.5109822337229717,-0.25699107,-0.351101153,-0.873341247,0.47707513913248584,0.2962361615089435,0.5746678484470794,-0.764256725,-0.904870349,0.083335099,0.23578353105131977,1.1664465770376755,-1.013379062,0.17732372047707717,-1.177735679,-0.492287087,0.7308698990859368,1.0573825241401196,1.108270608157042,-0.403032407,-0.757759604,-1.299305276,-0.285547736,1.8353192955171338,1.5278949594321962,0.32257137718337286,-0.997147268,-1.552272453,-0.823339204,0.4302999678138366,1.0244593489365736,0.3980491981388098,0.11964457811279405,-0.44981716,-0.605567721,0.10542623468199425,1.777682367734914,0.9544095781023796,0.4831081250881931,0.019183791,-0.981311391,0.084101263,1.103673912358401,1.4717035767642677,-0.085206985,-1.146150623,-0.961902125,-1.104687254,1.2975586953717977,0.6422019149674623,0.17788545878252948,-0.958409685,-0.774695637,0.48882456981079425,0.9724495657902354,1.1338259304149199,1.1042126019414173,0.18142709285884517
01/01/2025 00:07:59:000,-0.422396049,1.1809014085032508,0.2646466819323098,-2.025654384,-0.990718637,-1.076541997,0.5662090396603868,1.1087836141289062,1.2453493234867898,-0.623420364,-0.623351914,-1.471672393,1.594985443367521,0.4018669782432903,0.087812101,-0.529956352,0.038749687,-1.322959443,0.7777638646731349,0.5576195822879937,0.047307367,-0.117982817,-1.277881402,-0.367211873,0.1530043539527287,-0.42057745,0.48460442762173167,0.41946185500942557,-0.929292084,-0.406547282,-0.327507905,0.8838575233571973,1.281138517786566,0.044409393,-0.63188215,-1.019942625,-0.849127744,0.6444714061447517,0.12388088795529839,0.047578371,-1.075036624,-0.415426467,-0.908475721,-0.642638778,0.6917054600837833,0.6857464057291771,-0.235417816,-0.479082895,-0.718452216,-0.221910742,0.8713221197682604,0.36545617474662884,0.2785035896300837,-0.279699324,-0.988863836,-0.69425049,0.8707100668526698,1.2289900322669225,1.5028344130513522,-0.790314387
01/01/2025 00:08:00:000,0.8943778324383509,1.430674315242355,-0.667348922,-0.728788512,-1.669872912,-0.065161531,0.8602197448497204,1.135498774483853,0.3806373958225493,-0.699873218,-1.154363156,-0.932102453,0.22349899718584973,1.380315267140119,0.8208398232323965,-0.484430272,-0.147991757,-0.367456702,0.7873669894211616,1.2710652342968052,0.5235135,-0.469970081,0.09803634,-0.709334966,-0.152398699,0.2626126435848486,0.5254991934658915,0.522283587,-0.69595639,-0.869152889,-1.146044765,0.6276899906905805,2.2406923908906697,1.3038807296646517,-0.368555089,-1.599392464,-0.71226883,-0.646141929,0.5583093352445152,0.015812181163135097,-0.119641968,-0.118410491,-0.646753838,0.31613734908544505,1.2394366979886318,0.4387020741058326,-0.043492746,-1.151349665,-0.703197504,-0.395543282,0.21897084566099068,0.6838548577083077,0.27835969220996726,-0.478030007,-1.36264802,-0.488334661,0.69242602,1.0858586560286834,0.4767609887565893,-0.853715699
01/01/2025 00:08:01:000,1.259961128473216,1.6016678407275262,-0.026473898,-0.247431419,-0.210213838,-0.198728963,-0.041429502,1.6485096660336906,0.3936714665173454,-0.570088376,-1.305504902,-0.083614508,-0.115661781,0.7972512266803633,0.18739191326989024,0.7352388459563125,-1.240013313,0.040704529081041274,0.4363943996187465,0.2799117301987829,0.9325715097990929,0.6120055077476106,-0.332459024,-2.076553829,-0.203247723,1.1025314142462335,1.1690770322962099,0.9432454553788122,0.15372303835139178,-0.907478931,0.45988623070003726,0.6233986709588062,1.1867879692861782,0.48822412323065423,0.1260897603036461,-1.194125795,0.2782811288209166,-0.19356196,1.1563315475650369,0.41257671718874167,0.08630338,-1.080479885,-0.092045393,0.052616247,0.7180560178969081,1.0404234210043364,-0.233063275,-1.521463363,-0.863417979,0.19966887702058006,1.3075185068799384,0.8439656297102994,0.8492284476737124,0.032421645,-0.479110732,-1.061439021,0.6004499676784804,0.9599626224653998,1.1102592494116843,0.10050613444753531
01/01/2025 00:08:02:000,0.852802019,0.44100840946928793,-0.451696907,-1.394413899,-0.439428464,-0.180902453,-0.17666223,1.0227623848490963,0.6657559895008484,-0.649198654,-0.572490533,-0.413071213,0.5544764316868631,1.8299128145705343,0.093242124,-0.348149005,-0.812110647,-0.886920512,-0.460223638,1.1580670728736475,1.2488426534506147,-0.128559192,-1.386205445,-1.718744559,0.4137874228153215,1.019395492310486,0.3046209980413891,0.040586016212174475,-0.682184852,-0.90476287,0.07052171,-0.486971572,1.136151532313781,0.10619027077659393,-0.174626739,-0.259334689,-0.628781388,0.007464599,1.504200343108384,0.8640354787896373,0.6200336440971249,-1.414566895,-1.199106721,-0.277009653,0.8993674360466992,0.2905846634572097,0.5595687297711119,-0.627389272,-1.116355544,-0.225467422,0.15874557181466886,0.7081647262297774,0.9275960530506406,-0.040077522,-0.579170698,-0.27992519,1.3981955220695352,1.2452182126496905,1.2870893411774564,-0.49614807
01/01/2025 00:08:03:000,1.7320950604896492,0.3562732006242667,-0.022997943,-0.951250036,-0.4100126,-0.080442697,1.516034722171657,0.7794175307082085,0.6078781532799704,-1.140151426,-0.923362992,0.3296861798085492,1.0648811625334298,0.7474652164675287,0.9377076170768053,-1.093034914,-1.018491384,-0.643665692,0.019989297137796957,1.573847640376063,1.2541707480775597,0.037843271121133205,-0.260033612,-0.839603755,-0.21107282,1.765678910227451,0.5074493911685785,-0.097333722,-1.240238724,-1.599880495,-0.817217682,0.027055103537901304,0.9292420904050731,0.3415790380221724,-0.403153266,-1.287020787,-0.718552143,0.71244678,0.19512170060171163,1.091064426747557,0.1568027447564022,-1.780466918,-0.986214905,-0.229751414,0.35582265645108646,1.5570465853778133,0.5131210191826776,-0.399676313,-1.298283844,-0.198948619,0.8629793206572314,0.9332282881027832,0.3841723992868387,-1.320729494,-0.881553871,-0.716565949,0.9162382681937522,0.3032368545003009,0.2771157935506549,-0.09842456
01/01/2025 00:08:04:000,0.4262600721795802,0.7062419915594997,-0.310901379,-0.020688108,-0.605021005,0.35161178092193535,0.6216051148404858,1.9051157444779503,0.14015349433788424,-0.582230178,-1.142812761,-0.453691723,0.087355195,0.6316211108138451,0.376746073,-0.203618187,-0.588417696,-1.080140632,0.10273155566218806,1.1312344973053905,1.0848404465651154,-0.292680774,-1.878787029,-1.276063523,0.1944320119436491,0.534415245,0.8452852954612728,-0.006915521,-0.42683438,-1.158413706,-0.093742798,1.0149288230517781,0.9145821734263593,1.0957081605024968,-0.377948999,-0.887839259,-1.625105518,-0.218594113,0.30375004573555897,1.000614547612983,-0.410649821,-1.258912691,-1.511666861,0.18833459157921478,1.6428946987541733,1.5868401019483074,0.31477218696940323,-0.444414195,0.16555604684423741,0.026793744,1.0994443356567096,1.2829540211237147,-0.145839841,-1.04002253,-1.124350247,-0.15856051,0.35987290457370585,1.0088937517415417,0.9868168016821977,-0.088349263
01/01/2025 00:08:05:000,0.6026916931403592,1.4486797485219642,0.39548924165918686,-0.465307835,-1.760072572,0.7760537927618109,0.5467823752767105,0.49728906728062044,0.10060083030549705,-0.580859622,-0.552199772,-0.751217279,0.1531272285189172,0.9916128027227901,0.41782616155133034,-0.347195674,-0.888169905,-1.46910968,0.14913119049093032,1.4122806964792254,0.6131159146399167,-0.456153528,-1.185171558,-0.645801678,-0.144120199,0.3318856863468773,1.103087625986474,0.49508676720213396,0.051592239,-0.857323847,-0.09720342,1.5253072231841398,1.5512287211233848,0.3103167731913541,-0.656239392,-1.232824868,-0.378761913,-0.089595054,0.927337014,1.184727377459512,-0.783427553,-1.614840161,-0.860916874,-0.000766206,0.9342576592067243,-0.468869154,0.7188846764228236,-1.226620084,-1.321279089,-0.723590806,0.5616300818788456,1.4710515698859465,0.3346766920621663,-0.697897548,-0.997003168,-0.433647758,0.040134834,0.7239427261073323,0.7152060684761963,-0.533385845
01/01/2025 00:08:06:000,0.427333914,2.0767898596731813,0.8648798288543926,-0.605133769,-1.009160003,-0.995908468,0.34557915144538665,1.0498070919219318,-0.029314715,-0.544170371,-0.806193782,-0.996113196,0.2241117327044514,1.581252190525003,0.46199041230754523,0.27409778996893464,-1.103049923,-0.589832089,-0.460461498,0.2438722030815389,1.040441964063009,0.5946384511834044,-0.801277626,-1.024389112,-0.708935652,0.3328282364996739,0.30129878344415295,0.26856592082510783,-0.308484141,-1.148395172,-0.385312367,0.16283076742034902,1.6870326601222694,0.2842192839498613,-0.126953346,-0.669144285,-0.595048955,0.1635552498403777,1.0331543750525973,0.9044486541955084,0.054620618,-1.512963206,-0.996142213,-0.500445055,1.4004321809310212,1.9434885157774313,-0.895922228,-0.677027512,-0.414316953,0.8141797826204707,1.3543812187716302,0.3656198009397539,0.24437780122616654,-0.768993429,-1.144419175,-0.061480554,0.5454430329465753,1.163116544,0.7979139771766893,-0.060026608
01/01/2025 00:08:07:000,1.5518211402269704,0.7695657168141459,-0.352943919,-0.876226328,-0.432487983,-0.770336333,1.5169977899275997,1.470694972113085,0.7819394018386304,-0.220775378,-0.699845242,-0.39071612,1.6153943929729768,0.31197214310290855,0.8928471873634463,-0.61349054,-0.566979203,-0.287442805,0.23967054185861816,1.6098026942602206,1.6827389276651805,-0.978366091,-0.270874983,-0.15457982,-0.123674423,0.2675808870509565,0.5460800394617458,1.0800041967996648,-0.419552214,-1.178037658,-0.964084052,0.2987564669952281,0.4405385611656085,1.3538896870290784,-0.4228393,-0.517430786,-0.800299461,-0.201226275,0.44233652741119833,1.100468288787761,-0.409925305,-0.509604732,-1.070926363,0.4080991299296717,-0.167884517,1.0904320734784985,0.16808304887304537,-0.518060125,-0.736017174,-0.157273156,0.2572056702080088,0.8904549530399744,0.6473051558857664,-1.733152573,-1.202421816,-0.522502844,0.7460000104916826,2.1490624637536673,0.20220590440039998,0.16913986950564153
01/01/2025 00:08:08:000,0.20259652817076768,0.47740699435581346,0.26618322547119466,-0.979248422,-0.541646183,-0.277011191,1.8109313888386167,2.5801735540660538,1.0630104595592413,-1.138448155,-0.456584655,0.081728703,-0.046482414,0.4376970650115112,0.8603334885904061,-0.067260491,-0.488831299,-1.053271005,0.15785291155600492,1.455393194810556,0.9603237299073579,-0.691428579,-1.134081022,-1.106178136,-0.677918135,0.29509116139894936,1.105210531241273,0.370119499,-0.393118871,-0.454149943,-0.309953261,0.15648215937576737,0.8119461726091861,-0.14145041,-0.004853929,-0.9805511,-1.25914586,1.0927575515216663,0.25369550116175554,0.7464164864612716,-1.203097196,-0.977681246,-0.664475726,0.23601106939844185,2.4458944246122942,0.38233146683208963,0.5185619099576949,-1.175452966,-1.1432813,-0.495335517,0.5815740449506631,0.825790557,-0.537802368,-0.228611204,-0.853220014,-0.229292971,-0.116221726,1.5224262021547605,0.1079550943467964,0.07184559
01/01/2025 00:08:09:000,1.508754013880944,1.586952878309698,0.772377459,-0.520756503,-0.325735298,0.6977667925908901,1.1694681374920188,1.5975261631603563,-0.114113256,-0.492055542,-0.501673044,-1.590471728,1.2015336819623867,1.3496559227578093,0.5817483098706347,-0.055435202,-1.475419712,-0.778440634,0.3333682152490489,0.31586497141473235,1.2577997020124847,-0.114428944,0.11811032524218179,-0.707452042,-0.985651929,1.0018766918225277,0.39388609724476986,0.23417471289713243,-0.44158311,-2.076290743,0.17598404851311356,-0.09096065,1.0362271999667394,1.1957621237295366,0.3672507363487638,-0.859561946,-1.249398874,0.00183135,0.8893540188254591,1.0361331287612772,-0.059254203,-1.116105111,-1.22589945,0.43998540352589377,1.2848096264139994,0.780920939,-0.800879156,-0.332165903,-1.286946761,-0.477159484,0.26424843063983494,1.0571093121800863,0.7967539198442624,-0.076073318,-0.530115552,-0.828812918,0.2874182222162067,1.6886350771210252,1.2090893301418015,-0.106802349
01/01/2025 00:08:10:000,0.6511290633366574,0.6318494939234444,0.4144218949233739,-1.605410187,-1.730708254,-0.534078234,1.1825052920270265,0.9234958669064494,-0.703406855,-0.3923439,-0.649874926,-0.579718585,0.6717164326871345,0.7726985319769852,1.163333657023096,-0.638621883,-1.536909756,0.14563076438698774,0.24549664873464738,1.3300683529448953,0.3594378064375381,0.41945670852436395,-1.434571611,-1.995505421,0.16944147342510602,0.5595693909291042,1.0487037197518485,1.0652543199549667,-1.012095783,-0.543902348,0.18070477739286445,0.011016243921552427,1.0586782262666914,0.8780567068670471,-0.241555801,-0.719351975,-0.670465519,1.0805605609294393,1.591018071245513,-0.313519785,0.091988602,-0.061876385,-0.825197882,0.2665195436910252,1.6126889379825506,0.60648292,-0.422417162,0.4779675728086342,0.4610650648418819,-0.300150483,0.9173599416006479,1.7045736800147728,1.1776704776769271,-1.006509667,-1.662453059,-0.925384581,0.2919915575680701,1.8106898571933796,0.5466205314851812,-0.013016969
01/01/2025 00:08:11:000,0.9633079886834633,1.9182818857507042,-0.412390044,-1.792048915,-1.047059043,-0.653296742,1.0373995923361647,2.7951225556714405,-0.189362916,-1.14170231,-0.520517813,-0.790153353,1.0444590005067533,1.4202601183321906,-0.235745785,0.5640634371550605,-1.76163222,-0.649533809,-0.287742116,2.119490683849129,1.0079262756745908,-0.028240211,-0.092964401,-0.310148889,-0.701344086,0.3171994635684816,0.7430844924534105,0.052801657,-1.378389999,-1.231482617,-0.446774405,0.15837242349346986,1.624645092316661,0.10084780560843554,-1.015237149,-0.741713667,-0.768381527,1.0198197907996294,1.0422022141671228,1.1896397512122638,0.7356226023173595,-0.870648891,-1.385228855,-0.770494323,0.6536285432080806,0.8399476787492576,-0.480840031,-0.934316668,-0.632188652,0.2615176539432196,0.5383653915447876,1.3560669876594926,0.18053426106976248,-0.748911174,-1.14570741,-1.30374773,0.7301453737646175,0.9380353978057602,0.29826642095995665,0.1893278455358216
01/01/2025 00:08:12:000,1.040375300051914,0.7334468631668944,0.8544165848356684,-0.49541778,-0.179488857,-1.168705824,0.6292955611853555,1.7795233443265766,0.7596917620982346,-0.401873634,-0.419431109,-0.378339981,-0.235957894,0.083444481,0.8293174472895185,-0.34513118,-1.848638832,-1.499060864,0.7431910250520588,0.2720955362180324,1.4281808984830155,-0.119323766,-1.674131133,-1.023963872,-0.400233855,0.8971758920938021,0.812718596,-0.042055474,-1.469479377,-0.576644068,0.12039507529381799,1.011602588272018,0.7649001735891965,0.38039847736155474,-0.145363871,-1.144947925,-0.549962807,0.6011179082991598,0.7420025845747544,1.2950505947021522,-0.594577177,-0.683156851,-0.929320519,0.074051215,1.526442736313835,-0.338994912,0.35931258813958955,-1.21684597,-0.829931493,-0.365082326,1.623711351002685,0.2996960998605186,0.083327671,-0.527961531,-0.588354321,-1.190357148,1.2327819863119471,1.528573269811473,0.054878456,-0.537148285
01/01/2025 00:08:13:000,1.353432559799695,0.570654807,-0.012578565,-0.525122732,-1.350833654,-0.427331329,0.5178073704964439,0.9183573002197241,1.1450100521154984,0.31346453485750536,-0.560310088,-0.858152978,0.16874175004396963,-0.290776455,-0.119210146,0.4432089447322629,-0.818494947,-1.682603993,0.38213629987694553,1.609508956211905,1.2616141922481456,0.7120622101100876,-1.181032875,-0.682174763,0.1462394793102263,1.5718029936479794,1.5514981902341787,-0.649923324,-0.585803008,-1.468985308,-0.593513783,-0.173463003,1.0792897725700121,-0.352011981,-0.692103974,-0.683243961,-1.76398633,-0.077043817,1.797953454130399,0.7375643981392787,-0.751655247,-1.626528001,-0.685090308,-0.896719338,0.609100715,0.9967011017043709,0.064590783,-0.221891106,-1.583641297,-0.249818757,0.46927234248069577,0.9402143680921835,0.49649822519049136,-0.668924561,-1.4908067,-0.549191981,0.5154430891625121,1.493227715449934,0.7166614652000434,-0.299510255
